platform,source_url,product_id,handle,url,title,brand,product_type,tags,variant_id,variant_title,sku,price,compare_at_price,currency,options,available,image
woocommerce,https://containersolutionscs.de,3308,variant-pkw-anhaenger-bootsanhaenger-ocean-1000-1000-kg,https://containersolutionscs.de/produkt/variant-pkw-anhaenger-bootsanhaenger-ocean-1000-1000-kg/,"Variant PKW Anhänger Bootsanhänger Ocean 1000, 1000 kg",,Bootsanhänger,,3308,"Variant PKW Anhänger Bootsanhänger Ocean 1000, 1000 kg",CL3ST2678,1995.00,1995.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/07/13100005_1_Galerie_1920x1920.jpg
woocommerce,https://containersolutionscs.de,3301,anssems-pkw-anhaenger-multitransporter-msx-2700-kg-ladeflaeche-405-x-200-m,https://containersolutionscs.de/produkt/anssems-pkw-anhaenger-multitransporter-msx-2700-kg-ladeflaeche-405-x-200-m/,"Anssems PKW Anhänger Multitransporter MSX 2700 kg, Ladefläche 4,05 x 2,00 m",,Bootsanhänger,,3301,"Anssems PKW Anhänger Multitransporter MSX 2700 kg, Ladefläche 4,05 x 2,00 m",CL3ST2677,2899.00,2899.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/07/12100102_1_GALERIE_1920x1920.jpg
woocommerce,https://containersolutionscs.de,3138,tpv-anhaenger-kt-eb2-gebremst-schwarz,https://containersolutionscs.de/produkt/tpv-anhaenger-kt-eb2-gebremst-schwarz/,TPV Anhänger KT-EB2 gebremst (schwarz),,Bootsanhänger,,3138,TPV Anhänger KT-EB2 gebremst (schwarz),CL3ST2676,2499.00,2499.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/KT-EB2_3_DSC01228_bremse-retuschiert-schwarz-Stutzrad_600x600.jpg
woocommerce,https://containersolutionscs.de,3128,eduard-3518-gd-3500-kg-dreiseitenkipper-mit-elektrischer-bedienung-und-nothandpumpe-auffahrschienen-masse-1800-x-3560-x-300-mm-sw520256,https://containersolutionscs.de/produkt/eduard-3518-gd-3500-kg-dreiseitenkipper-mit-elektrischer-bedienung-und-nothandpumpe-auffahrschienen-masse-1800-x-3560-x-300-mm-sw520256/,"Eduard 3518 GD 3500 kg Dreiseitenkipper mit elektrischer Bedienung und Nothandpumpe, Auffahrschienen, Maße: 1800 x 3560 x 300 mm, SW520256",,Anhänger,,3128,"Eduard 3518 GD 3500 kg Dreiseitenkipper mit elektrischer Bedienung und Nothandpumpe, Auffahrschienen, Maße: 1800 x 3560 x 300 mm, SW520256",CL3ST2675,7500.00,7500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/SW520256-Eduard_3518_GD_3500_kg_Dreiseitenkipper_mit_elektrischer_Bedienung_und_Nothandpu-1-69b923d8502a9.jpg
woocommerce,https://containersolutionscs.de,3120,eduard-4020-gd-kfz-multi-transport-anhaenger-3500-kg-masse-2000-x-4060-x-100-mm-sw004824,https://containersolutionscs.de/produkt/eduard-4020-gd-kfz-multi-transport-anhaenger-3500-kg-masse-2000-x-4060-x-100-mm-sw004824/,"Eduard 4020 GD KFZ Multi Transport Anhänger 3500 kg, Maße: 2000 x 4060 x 100 mm, SW004824",,Anhänger,,3120,"Eduard 4020 GD KFZ Multi Transport Anhänger 3500 kg, Maße: 2000 x 4060 x 100 mm, SW004824",CL3ST2674,4500.00,4500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/SW004824-Eduard_4020_GD_KFZ_Multi_Transport_Anhaenger_3500_kg_Ma_e_2000_x_4060_x_100_m-1-69b923ee80166.jpg
woocommerce,https://containersolutionscs.de,3116,3116,https://containersolutionscs.de/produkt/3116/,"Ifor Williams Pferdeanhänger TA5 311x155x182 cm, SW11201",,Pferdeanhänger,,3116,"Ifor Williams Pferdeanhänger TA5 311x155x182 cm, SW11201",CL3ST2673,8000.00,8000.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/SW11201-Ifor_Williams_Pferdeanhaenger_TA5_311x155x182_cm_SW11201-1-69b9249d1bc87.webp
woocommerce,https://containersolutionscs.de,3109,ifor-williams-pferdeanhaenger-ta5-372x155x115-cm-sw10828,https://containersolutionscs.de/produkt/ifor-williams-pferdeanhaenger-ta5-372x155x115-cm-sw10828/,"Ifor Williams Pferdeanhänger TA5 372x155x115 cm, SW10828",,Pferdeanhänger,,3109,"Ifor Williams Pferdeanhänger TA5 372x155x115 cm, SW10828",CL3ST2672,9000.00,9000.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/SW10828-Ifor_Williams_Pferdeanhaenger_TA5_372x155x115_cm_SW10828-5-69b924a0c6edc.jpg
woocommerce,https://containersolutionscs.de,3103,ifor-williams-pferdeanhaenger-ta5-311x155x115-cm-sw10827,https://containersolutionscs.de/produkt/ifor-williams-pferdeanhaenger-ta5-311x155x115-cm-sw10827/,"Ifor Williams Pferdeanhänger TA5 311x155x115 cm, SW10827",,Pferdeanhänger,,3103,"Ifor Williams Pferdeanhänger TA5 311x155x115 cm, SW10827",CL3ST2671,8800.00,8800.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/SW10827-Ifor_Williams_Pferdeanhaenger_TA5_311x155x115_cm_SW10827-4-69b9249c3c24d.jpg
woocommerce,https://containersolutionscs.de,3100,ifor-williams-pferdeanhaenger-ta5-250x155x182-cm-sw10830,https://containersolutionscs.de/produkt/ifor-williams-pferdeanhaenger-ta5-250x155x182-cm-sw10830/,"Ifor Williams Pferdeanhänger TA5 250x155x182 cm, SW10830",,Pferdeanhänger,,3100,"Ifor Williams Pferdeanhänger TA5 250x155x182 cm, SW10830",LC3ST2670,8500.00,8500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/SW10830-Ifor_Williams_Pferdeanhaenger_TA5_250x155x182_cm_SW10830-1-69b924992c0e7.jpg
woocommerce,https://containersolutionscs.de,3097,ifor-williams-pferdeanhaenger-ta5-250x155x115-cm-sw10826,https://containersolutionscs.de/produkt/ifor-williams-pferdeanhaenger-ta5-250x155x115-cm-sw10826/,"Ifor Williams Pferdeanhänger TA5 250x155x115 cm, SW10826",,Pferdeanhänger,,3097,"Ifor Williams Pferdeanhänger TA5 250x155x115 cm, SW10826",CL3ST2669,5800.00,5800.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/SW10826-Ifor_Williams_Pferdeanhaenger_TA5_250x155x115_cm_SW10826-1-69b9246e81d0f.jpg
woocommerce,https://containersolutionscs.de,3079,ifor-williams-pferdeanhaenger-hb511silberfrontausstieg-neu,https://containersolutionscs.de/produkt/ifor-williams-pferdeanhaenger-hb511silberfrontausstieg-neu/,Ifor Williams Pferdeanhänger HB511|Silber|Frontausstieg-Neu,,Pferdeanhänger,,3079,Ifor Williams Pferdeanhänger HB511|Silber|Frontausstieg-Neu,CL3ST2668,5200.00,5200.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/0203de17-cf79-4661-90cf-3bee2d33fba3.jpg
woocommerce,https://containersolutionscs.de,3061,cheval-liberte-pferdeanhaenger-maxi-2-schwarz-neu,https://containersolutionscs.de/produkt/cheval-liberte-pferdeanhaenger-maxi-2-schwarz-neu/,Cheval Liberte Pferdeanhänger MAXI 2 | schwarz-Neu,,Pferdeanhänger,,3061,Cheval Liberte Pferdeanhänger MAXI 2 | schwarz-Neu,CL3ST2667,6500.00,6500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/99f9442c-3014-47da-858d-ac1aef10e92a.jpg
woocommerce,https://containersolutionscs.de,3044,cheval-liberte-pferdeanhaenger-gold-3-premium-pullman-2-sattelkammer-weiss-neu,https://containersolutionscs.de/produkt/cheval-liberte-pferdeanhaenger-gold-3-premium-pullman-2-sattelkammer-weiss-neu/,Cheval Liberte Pferdeanhänger GOLD 3 | Premium | Pullman 2 | Sattelkammer | weiß-Neu,,Pferdeanhänger,,3044,Cheval Liberte Pferdeanhänger GOLD 3 | Premium | Pullman 2 | Sattelkammer | weiß-Neu,CL3ST2666,3800.00,3800.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/c9336849-f62c-45b9-aaf6-73412a972a08.jpg
woocommerce,https://containersolutionscs.de,3029,cheval-liberte-pferdeanhaenger-gold-3-premium-pullman-2-sattelkammer-grau-neu,https://containersolutionscs.de/produkt/cheval-liberte-pferdeanhaenger-gold-3-premium-pullman-2-sattelkammer-grau-neu/,Cheval Liberte Pferdeanhänger GOLD 3 | Premium | Pullman 2 | Sattelkammer | grau-Neu,,Pferdeanhänger,,3029,Cheval Liberte Pferdeanhänger GOLD 3 | Premium | Pullman 2 | Sattelkammer | grau-Neu,CL3ST2665,3800.00,3800.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/c4db78f2-524d-45ad-a8f1-e7f98787042e.jpg
woocommerce,https://containersolutionscs.de,3011,cheval-liberte-pferdeanhaenger-gold-3-premium-pullman-2-sattelkammer-blau-neu,https://containersolutionscs.de/produkt/cheval-liberte-pferdeanhaenger-gold-3-premium-pullman-2-sattelkammer-blau-neu/,Cheval Liberte Pferdeanhänger GOLD 3 | Premium | Pullman 2 | Sattelkammer | blau-Neu,,Pferdeanhänger,,3011,Cheval Liberte Pferdeanhänger GOLD 3 | Premium | Pullman 2 | Sattelkammer | blau-Neu,CL3ST2664,3800.00,3800.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/4306747b-76ac-4289-9648-ca63a8a541f6.jpg
woocommerce,https://containersolutionscs.de,2999,grosser-buerocontainer-80x30m-mit-duschkabine-und-kuechenmoebeln,https://containersolutionscs.de/produkt/grosser-buerocontainer-80x30m-mit-duschkabine-und-kuechenmoebeln/,"Großer Bürocontainer 8,0×3,0m mit Duschkabine und Küchenmöbeln",,Wohncontainer,,2999,"Großer Bürocontainer 8,0×3,0m mit Duschkabine und Küchenmöbeln",CL3ST2663,2500.00,2500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/449508724_3776825499313242_3992312112191930946_n_56101d0b-4211-47b8-b200-8eb3b9320ec2-1.webp
woocommerce,https://containersolutionscs.de,2994,stahlworks-eco-6000-a-2024-modularer-wohn-und-buerocontainer-mit-sanitaerbereich,https://containersolutionscs.de/produkt/stahlworks-eco-6000-a-2024-modularer-wohn-und-buerocontainer-mit-sanitaerbereich/,Stahlworks Eco 6000 A (2024) – Modularer Wohn- und Bürocontainer mit Sanitärbereich,,Wohncontainer,,2994,Stahlworks Eco 6000 A (2024) – Modularer Wohn- und Bürocontainer mit Sanitärbereich,CL3ST2662,2850.00,2850.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/e5e9e5fbcmv2-1-600x440-1.webp
woocommerce,https://containersolutionscs.de,2980,massgefertigtes-32-fuss-x-10-fuss-grosses-kabinenbuero-kantine-11-wc-waschraeume-vandalensicher,https://containersolutionscs.de/produkt/massgefertigtes-32-fuss-x-10-fuss-grosses-kabinenbuero-kantine-11-wc-waschraeume-vandalensicher/,"Maßgefertigtes 32 Fuß × 10 Fuß großes Kabinenbüro + Kantine + 1+1 WC-Waschräume, vandalensicher",,Wohncontainer,,2980,"Maßgefertigtes 32 Fuß × 10 Fuß großes Kabinenbüro + Kantine + 1+1 WC-Waschräume, vandalensicher",CL3ST2661,5400.00,5400.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/CUSTOM-32x10-ft-Cabin-Office-Canteen-11-WC-Wash-Rooms-Anti-Vandal-33.jpg
woocommerce,https://containersolutionscs.de,2974,24-fuss-x-9-fuss-grosse-buero-kantinenkabine-aus-stahl,https://containersolutionscs.de/produkt/24-fuss-x-9-fuss-grosse-buero-kantinenkabine-aus-stahl/,24 Fuß x 9 Fuß große Büro-/Kantinenkabine aus Stahl,,Wohncontainer,,2974,24 Fuß x 9 Fuß große Büro-/Kantinenkabine aus Stahl,CL3ST2660,4150.00,4150.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/24Ft-x-9Ft-Steel-Office-Canteen-Cabin-1.png
woocommerce,https://containersolutionscs.de,2967,16-fuss-x-7-fuss-6-zoll-grosse-mobile-kantinenkabine,https://containersolutionscs.de/produkt/16-fuss-x-7-fuss-6-zoll-grosse-mobile-kantinenkabine/,16 Fuß x 7 Fuß 6 Zoll große mobile Kantinenkabine,,Wohncontainer,,2967,16 Fuß x 7 Fuß 6 Zoll große mobile Kantinenkabine,CL3ST2659,6800.00,6800.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/16Ft-x-7Ft-6in-Mobile-Canteen-Cabin-1-1-1.webp
woocommerce,https://containersolutionscs.de,2956,10-m-x-4-m-fertigcontainerbuero,https://containersolutionscs.de/produkt/10-m-x-4-m-fertigcontainerbuero/,10 m x 4 m Fertigcontainerbüro,,Wohncontainer,,2956,10 m x 4 m Fertigcontainerbüro,CL3ST2658,4050.00,4050.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/10m-x-4m-Prefabricated-Container-Office1-2.jpg
woocommerce,https://containersolutionscs.de,2949,container-werkzeugcontainer-3x2-m-foco-einzeltuer-galvanisiert-selbstmontage,https://containersolutionscs.de/produkt/container-werkzeugcontainer-3x2-m-foco-einzeltuer-galvanisiert-selbstmontage/,"Container Werkzeugcontainer 3×2 m FOCO – Einzeltür, Galvanisiert, Selbstmontage",,Werkstattcontainer,,2949,"Container Werkzeugcontainer 3×2 m FOCO – Einzeltür, Galvanisiert, Selbstmontage",CL3ST2657,1850.00,1850.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/L1010061-02-copy.webp
woocommerce,https://containersolutionscs.de,2940,container-werkstatt-5x2-m-doppeltuer-kurze-seite-schwarz-ral-9005,https://containersolutionscs.de/produkt/container-werkstatt-5x2-m-doppeltuer-kurze-seite-schwarz-ral-9005/,"Container Werkstatt 5×2 m – Doppeltür kurze Seite, Schwarz RAL 9005",,Werkstattcontainer,,2940,"Container Werkstatt 5×2 m – Doppeltür kurze Seite, Schwarz RAL 9005",CL3ST2656,2350.00,2350.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/6x2-DDS-b.webp
woocommerce,https://containersolutionscs.de,2935,werkstattcontainer-10-fuss-kompakte-mobile-werkstatt,https://containersolutionscs.de/produkt/werkstattcontainer-10-fuss-kompakte-mobile-werkstatt/,Werkstattcontainer 10 Fuß – Kompakte mobile Werkstatt,,Werkstattcontainer,,2935,Werkstattcontainer 10 Fuß – Kompakte mobile Werkstatt,CL3ST2655,3100.00,3100.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/CHV-110-Lagercontainer-10ft-main-new-sqr.jpg
woocommerce,https://containersolutionscs.de,2921,20-fuss-6m-spezial-blechcontainer-mit-doppelfluegeltuer-auf-der-langen-seite,https://containersolutionscs.de/produkt/20-fuss-6m-spezial-blechcontainer-mit-doppelfluegeltuer-auf-der-langen-seite/,Werkstattcontainer Lagercontainer Lagerbox Container,,Werkstattcontainer,,2921,Werkstattcontainer Lagercontainer Lagerbox Container,CL3ST2654,2500.00,2500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/4m-spezial-container-ansicht3a_1280x1280.jpg
woocommerce,https://containersolutionscs.de,2909,werkstattcontainer-werkzeugcontainer-garage-mobile-werkstatt,https://containersolutionscs.de/produkt/werkstattcontainer-werkzeugcontainer-garage-mobile-werkstatt/,Werkstattcontainer  Garage mobile Werkstatt,,Werkstattcontainer,,2909,Werkstattcontainer  Garage mobile Werkstatt,CL3ST2653,11500.00,11500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/0fefcb_2257dfe4161a4df88e8f616ecd4e88c2mv2.avif
woocommerce,https://containersolutionscs.de,2901,20-fuss-werkstattcontainer,https://containersolutionscs.de/produkt/20-fuss-werkstattcontainer/,20-Fuß-Werkstattcontainer,,Werkstattcontainer,,2901,20-Fuß-Werkstattcontainer,CL3ST2652,2150.00,2150.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/20WC2000220RAL7016.webp
woocommerce,https://containersolutionscs.de,2856,schoenes-modulhaus-mit-48-m%c2%b2,https://containersolutionscs.de/produkt/schoenes-modulhaus-mit-48-m%c2%b2/,Schönes Modulhaus mit 48 m²,,Wohncontainer,,2856,Schönes Modulhaus mit 48 m²,CL3ST2651,9500.00,9500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/jagmaison1-1-1.jpg
woocommerce,https://containersolutionscs.de,2839,tiny-house-mit-schlafzimmer-und-dachboden-im-erdgeschoss,https://containersolutionscs.de/produkt/tiny-house-mit-schlafzimmer-und-dachboden-im-erdgeschoss/,Tiny House mit Schlafzimmer und Dachboden im Erdgeschoss,,Wohncontainer,,2839,Tiny House mit Schlafzimmer und Dachboden im Erdgeschoss,CL3ST2650,8500.00,8500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/new-390-sq-ft-tiny-house-with-main-1M3HZD2ZY5-02-1.webp
woocommerce,https://containersolutionscs.de,2823,40-fuss-containerhaus-versandfertig,https://containersolutionscs.de/produkt/40-fuss-containerhaus-versandfertig/,40-Fuß-Containerhaus – versandfertig,,Wohncontainer,,2823,40-Fuß-Containerhaus – versandfertig,CL3ST2649,6650.00,6650.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/dab923_8b74c56681354dc99a65340073ae9575mv2-1.webp
woocommerce,https://containersolutionscs.de,2808,tiny-house-35-m%c2%b2-standard-schluesselfertig,https://containersolutionscs.de/produkt/tiny-house-35-m%c2%b2-standard-schluesselfertig/,Tiny House 35 m² – Standard schlüsselfertig,,Wohncontainer,,2808,Tiny House 35 m² – Standard schlüsselfertig,CL3ST2648,12500.00,12500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/3c2830_6a5449d1c82f4b6ab0f49e328a12c7dcmv2.webp
woocommerce,https://containersolutionscs.de,2797,mobilheim-t3-family-pkl-12x4m-48m%c2%b2-komplett-ausgestattetes-familien-mobilheim,https://containersolutionscs.de/produkt/mobilheim-t3-family-pkl-12x4m-48m%c2%b2-komplett-ausgestattetes-familien-mobilheim/,Mobilheim T3 „FAMILY“ PKL 12×4m / 48m² – Komplett ausgestattetes Familien-Mobilheim,,Wohncontainer,,2797,Mobilheim T3 „FAMILY“ PKL 12×4m / 48m² – Komplett ausgestattetes Familien-Mobilheim,CL3ST2647,7500.00,7500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/WhatsApp-Image-2026-03-09-at-19.25.34.webp
woocommerce,https://containersolutionscs.de,2786,eco-4000-b-tiny-house-mobiles-wohnmodul-mit-bad-stahlwerke-2024,https://containersolutionscs.de/produkt/eco-4000-b-tiny-house-mobiles-wohnmodul-mit-bad-stahlwerke-2024/,"Eco 4000 B Tiny House – Mobiles Wohnmodul mit Bad (Stahlwerke, 2024)",,Wohncontainer,,2786,"Eco 4000 B Tiny House – Mobiles Wohnmodul mit Bad (Stahlwerke, 2024)",CL3ST2646,2885.00,2885.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/file-1-8jndbgd-1.webp
woocommerce,https://containersolutionscs.de,2770,moeblierter-containerbungalow-mit-neuem-gartenchalet-6x48m,https://containersolutionscs.de/produkt/moeblierter-containerbungalow-mit-neuem-gartenchalet-6x48m/,"Möblierter Containerbungalow mit neuem Gartenchalet 6×4,8m",,Wohncontainer,,2770,"Möblierter Containerbungalow mit neuem Gartenchalet 6×4,8m",CL3ST2645,8300.00,8300.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/3c2830_359acf0bf5964b1b8.webp
woocommerce,https://containersolutionscs.de,2753,wohncontainer-ac-container-movemente-t2-neu-48m%c2%b2-2-zimmer,https://containersolutionscs.de/produkt/wohncontainer-ac-container-movemente-t2-neu-48m%c2%b2-2-zimmer/,"Wohncontainer AC-Container Movemente T2 – Neu, 48m², 2 Zimmer",,Wohncontainer,"AC-Container, Containerhaus, Movemente T2, Wohncontainer",2753,"Wohncontainer AC-Container Movemente T2 – Neu, 48m², 2 Zimmer",LC3ST2644,5400.00,5400.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/d9bb1a6a-10bd-44db-b960-24981990b9cc-1.webp
woocommerce,https://containersolutionscs.de,2656,mobiler-wohncontainer-luxusholz,https://containersolutionscs.de/produkt/mobiler-wohncontainer-luxusholz/,Mobiler Wohncontainer / Luxusholz,,Wohncontainer,"Wohncontainer, Wohncontainer kaufen, Wohncontainer mit Küche und Bad",2656,Mobiler Wohncontainer / Luxusholz,CL3ST2643,5000.00,5000.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/3c2830_5fdd28313e1-1-1.webp
woocommerce,https://containersolutionscs.de,2645,duschcontainer-sanitaercontainer-als-doppelkabine-mit-zwei-duschen-ral9002-weiss,https://containersolutionscs.de/produkt/duschcontainer-sanitaercontainer-als-doppelkabine-mit-zwei-duschen-ral9002-weiss/,Duschcontainer – Sanitärcontainer als Doppelkabine mit zwei Duschen – RAL9002 weiß,,Sanitärcontainer,,2645,Duschcontainer – Sanitärcontainer als Doppelkabine mit zwei Duschen – RAL9002 weiß,CL3ST2642,3600.00,3600.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/duschcontainer_ral9002_doppelkabine_offen_1280x1280.jpg
woocommerce,https://containersolutionscs.de,2635,behindertengerechter-sanitaercontainer-mit-rampe-und-warmwasser-ral-7016,https://containersolutionscs.de/produkt/behindertengerechter-sanitaercontainer-mit-rampe-und-warmwasser-ral-7016/,Behindertengerechter Sanitärcontainer mit Rampe und Warmwasser – RAL 7016,,Sanitärcontainer,,2635,Behindertengerechter Sanitärcontainer mit Rampe und Warmwasser – RAL 7016,CL3ST2641,3900.00,3900.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/sanit-rcontainer_behinderten_wc_voll_ausgestattet.jpg
woocommerce,https://containersolutionscs.de,2625,sanitaercontainer-mit-dusche-wc-und-pissoir-ral-7016-anthrazitgrau,https://containersolutionscs.de/produkt/sanitaercontainer-mit-dusche-wc-und-pissoir-ral-7016-anthrazitgrau/,"Sanitärcontainer mit Dusche, WC und Pissoir – RAL 7016 Anthrazitgrau",,Sanitärcontainer,,2625,"Sanitärcontainer mit Dusche, WC und Pissoir – RAL 7016 Anthrazitgrau",CL3ST2640,3200.00,3200.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/sanit-rcontainer_vollansicht_1280x1280.jpg
woocommerce,https://containersolutionscs.de,2615,sanitaercontainer-toilette-in-weiss-fuer-mann-und-frau-ral9002,https://containersolutionscs.de/produkt/sanitaercontainer-toilette-in-weiss-fuer-mann-und-frau-ral9002/,Sanitärcontainer Toilette in Weiß für Mann und Frau RAL9002,,Sanitärcontainer,,2615,Sanitärcontainer Toilette in Weiß für Mann und Frau RAL9002,CL3ST2639,2800.00,2800.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/sanitaercontainer_ral9002_offen_1280x1280.jpg
woocommerce,https://containersolutionscs.de,2604,sanitaercontainer-mini-wc-poco-sani-nr-2-fuer-damen-und-herren-100-made-in-germany,https://containersolutionscs.de/produkt/sanitaercontainer-mini-wc-poco-sani-nr-2-fuer-damen-und-herren-100-made-in-germany/,Sanitärcontainer – Mini-WC „Poco-Sani Nr. 2“ für Damen und Herren | 100% Made in Germany,,Sanitärcontainer,,2604,Sanitärcontainer – Mini-WC „Poco-Sani Nr. 2“ für Damen und Herren | 100% Made in Germany,CL3ST2638,6700.00,6700.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/sanitaercontainer_1280x1280.jpg
woocommerce,https://containersolutionscs.de,2592,sanitaercontainer-ral-9002-klo-pissoir-waschbecken-mit-warmwasser,https://containersolutionscs.de/produkt/sanitaercontainer-ral-9002-klo-pissoir-waschbecken-mit-warmwasser/,"Sanitärcontainer RAL 9002 – Klo, Pissoir, Waschbecken mit Warmwasser",,Sanitärcontainer,,2592,"Sanitärcontainer RAL 9002 – Klo, Pissoir, Waschbecken mit Warmwasser",CL3ST2637,2500.00,2500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/sanitaercontainer_warmwasser_ral9002_vollansicht_1280x1280.jpg
woocommerce,https://containersolutionscs.de,2580,sanitaercontainer-4x2-m-ral7016-4-wc-kabinen-4-pissoirs,https://containersolutionscs.de/produkt/sanitaercontainer-4x2-m-ral7016-4-wc-kabinen-4-pissoirs/,Sanitärcontainer 4×2 m RAL7016 – 4 WC-Kabinen & 4 Pissoirs,,Sanitärcontainer,,2580,Sanitärcontainer 4×2 m RAL7016 – 4 WC-Kabinen & 4 Pissoirs,CL3ST2636,7500.00,7500.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/Sanitaercontainer-4x2m-RAL7016-WC-Kabinen-voll-ausgestattet_1920x1920.jpg
woocommerce,https://containersolutionscs.de,2568,grosser-sanitaercontainer-mit-wc-dusche-und-warmwasser-ral-9002-weiss,https://containersolutionscs.de/produkt/grosser-sanitaercontainer-mit-wc-dusche-und-warmwasser-ral-9002-weiss/,"Großer Sanitärcontainer mit WC, Dusche und Warmwasser – RAL 9002 Weiß",,Sanitärcontainer,,2568,"Großer Sanitärcontainer mit WC, Dusche und Warmwasser – RAL 9002 Weiß",CL3ST2635,3000.00,3000.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/grosser_sanitaercontainer_ral9002_tuer.jpg
woocommerce,https://containersolutionscs.de,2560,duschcontainer-sanitaercontainer-als-doppelkabine-mit-zwei-duschen-ral-7016-anthrazit,https://containersolutionscs.de/produkt/duschcontainer-sanitaercontainer-als-doppelkabine-mit-zwei-duschen-ral-7016-anthrazit/,Duschcontainer – Sanitärcontainer als Doppelkabine mit zwei Duschen – RAL 7016 Anthrazit,,Sanitärcontainer,,2560,Duschcontainer – Sanitärcontainer als Doppelkabine mit zwei Duschen – RAL 7016 Anthrazit,CL3ST2634,3100.00,3100.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/duschcontainer_ral7016_doppelkabine_frontansicht_1280x1280.jpg
woocommerce,https://containersolutionscs.de,2548,wc-sanitaercontainer-mit-doppelkabine-fuer-mann-und-frau-anthrazit-ral-7016,https://containersolutionscs.de/produkt/wc-sanitaercontainer-mit-doppelkabine-fuer-mann-und-frau-anthrazit-ral-7016/,WC Sanitärcontainer mit Doppelkabine – für Mann und Frau – Anthrazit (RAL 7016),,Sanitärcontainer,,2548,WC Sanitärcontainer mit Doppelkabine – für Mann und Frau – Anthrazit (RAL 7016),CL3ST2633,2399.00,2399.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/sanitaercontainer_geoeffnethnnykxxzdfeo3.jpg
woocommerce,https://containersolutionscs.de,2538,aiper-scuba-x1-pro-max-poolroboter-kabellose-reinigung-fuer-pools-bis-300-m%c2%b2,https://containersolutionscs.de/produkt/aiper-scuba-x1-pro-max-poolroboter-kabellose-reinigung-fuer-pools-bis-300-m%c2%b2/,Aiper Scuba X1 Pro Max Poolroboter – Kabellose Reinigung für Pools bis 300 m²,,Poolroboter,,2538,Aiper Scuba X1 Pro Max Poolroboter – Kabellose Reinigung für Pools bis 300 m²,CL3ST2632,1150.00,1150.00,EUR,,True,https://containersolutionscs.de/wp-content/uploads/2026/06/as.152668921.jpg
